tgn_uri,pleiades_uri,tgn_label,tgn_parentstring
http://vocab.getty.edu/tgn/7004009,http://pleiades.stoa.org/places/413312,Sassoferrato,"Ancona, Marche, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004016,http://pleiades.stoa.org/places/413060,Camerino,"Macerata, Marche, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004021,http://pleiades.stoa.org/places/413344,Tolentino,"Macerata, Marche, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004025,http://pleiades.stoa.org/places/413036,Ascoli,"Ascoli Piceno, Marche, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004029,http://pleiades.stoa.org/places/413135,Fermo,"Ascoli Piceno, Marche, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004050,http://pleiades.stoa.org/places/217016,Constanţa,"Constanţa, România, Europe, World"
http://vocab.getty.edu/tgn/7004058,http://pleiades.stoa.org/places/432652,Isernia,"Isernia, Molise, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004059,http://pleiades.stoa.org/places/442629,Larino,"Campobasso, Molise, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004064,http://pleiades.stoa.org/places/432852,Frosinone,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004068,http://pleiades.stoa.org/places/413039,Pescara,"Pescara, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004073,http://pleiades.stoa.org/places/207100,Turnu-Severin,"Mehedinţi, România, Europe, World"
http://vocab.getty.edu/tgn/7004080,http://pleiades.stoa.org/places/206927,Karlsburg,"Alba, România, Europe, World"
http://vocab.getty.edu/tgn/7004084,http://pleiades.stoa.org/places/29766,Ṣuḥār,"Shamāl al Bāţinah, ʻUmān, Asia, World"
http://vocab.getty.edu/tgn/7004089,http://pleiades.stoa.org/places/442625,Gallipoli,"Lecce, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004090,http://pleiades.stoa.org/places/442642,Lecce,"Lecce, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004092,http://pleiades.stoa.org/places/442688,Nardo,"Lecce, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004093,http://pleiades.stoa.org/places/442615,Otranto,"Lecce, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004094,http://pleiades.stoa.org/places/442509,Brindisi,"Brindisi, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004098,http://pleiades.stoa.org/places/442644,Manduria,"Taranto, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004100,http://pleiades.stoa.org/places/442810,Tarantine,"Taranto, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004101,http://pleiades.stoa.org/places/442500,Bari,"Bari, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004105,http://pleiades.stoa.org/places/442498,Barletta,"Barletta-Andria-Trani, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004107,http://pleiades.stoa.org/places/442751,Rubi,"Bari, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004108,http://pleiades.stoa.org/places/442833,Trani,"Barletta-Andria-Trani, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004111,http://pleiades.stoa.org/places/442525,Canosa,"Barletta-Andria-Trani, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004115,http://pleiades.stoa.org/places/442511,Bitonto,"Bari, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004118,http://pleiades.stoa.org/places/442640,Lucera,"Foggia, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004135,http://pleiades.stoa.org/places/442839,Oria,"Brindisi, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004138,http://pleiades.stoa.org/places/442691,Conversano,"Bari, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004141,http://pleiades.stoa.org/places/442598,Ginosa,"Taranto, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004148,http://pleiades.stoa.org/places/442797,Siponto,"Foggia, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004155,http://pleiades.stoa.org/places/413333,Chieti,"Chieti, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004161,http://pleiades.stoa.org/places/413017,Lanciano,"Chieti, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004162,http://pleiades.stoa.org/places/413171,Vasto,"Chieti, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004202,http://pleiades.stoa.org/places/433134,Sulmona,"L'Aquila, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004207,http://pleiades.stoa.org/places/413241,Pagánica,"L'Aquila, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004213,http://pleiades.stoa.org/places/413163,Atri,"Teramo, Abruzzi, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004228,http://pleiades.stoa.org/places/442735,Potenza,"Potenza, Basilicata, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004231,http://pleiades.stoa.org/places/442847,Venosa,"Potenza, Basilicata, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004265,http://pleiades.stoa.org/places/452457,Sybaris,"Cosenza, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004271,http://pleiades.stoa.org/places/452369,Locri,"Reggio di Calabria, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004274,http://pleiades.stoa.org/places/452308,Cosenza,"Cosenza, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004288,http://pleiades.stoa.org/places/452353,Cirò,"Crotone, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004291,http://pleiades.stoa.org/places/452317,Croton,"Crotone, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004296,http://pleiades.stoa.org/places/452416,Reggio,"Reggio di Calabria, Calabria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004324,http://pleiades.stoa.org/places/118580,Augsburg,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004337,http://pleiades.stoa.org/places/39270,Al-Ḥudaydah,"Al Ḩudaydah, Al Yaman, Asia, World"
http://vocab.getty.edu/tgn/7004338,http://pleiades.stoa.org/places/104811110,Zafar,"Ṣanʻā', Al Yaman, Asia, World"
http://vocab.getty.edu/tgn/7004392,http://pleiades.stoa.org/places/432618,Avellino,"Avellino, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004393,http://pleiades.stoa.org/places/432721,Benevento,"Benevento, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004407,http://pleiades.stoa.org/places/118590,Passau,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004432,http://pleiades.stoa.org/places/108750,Wiesbaden,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004446,http://pleiades.stoa.org/places/108751,Colonia,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004447,http://pleiades.stoa.org/places/108894,Trier,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004448,http://pleiades.stoa.org/places/108903,Koblenz,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004449,http://pleiades.stoa.org/places/109169,Mainz,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004454,http://pleiades.stoa.org/places/109298,Saarbrücken,"Saarland, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004474,http://pleiades.stoa.org/places/433014,Neapolitan,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004491,http://pleiades.stoa.org/places/432617,Avella,"Avellino, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004507,http://pleiades.stoa.org/places/432773,Montesarchio,"Benevento, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004516,http://pleiades.stoa.org/places/432716,Baia,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004525,http://pleiades.stoa.org/places/433210,Volturnum,"Caserta, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004529,http://pleiades.stoa.org/places/432754,Capua,"Caserta, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004529,http://pleiades.stoa.org/places/432763,Capua,"Caserta, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004531,http://pleiades.stoa.org/places/432754,Capua,"Caserta, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004627,http://pleiades.stoa.org/places/432723,Boscoreale,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004644,http://pleiades.stoa.org/places/432981,Nola,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004647,http://pleiades.stoa.org/places/432815,Pozzuolo,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004648,http://pleiades.stoa.org/places/433139,Sorrento,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004658,http://pleiades.stoa.org/places/433032,Pompeii,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004799,http://pleiades.stoa.org/places/108749,Aachen,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004847,http://pleiades.stoa.org/places/393421,Bolognese,"Bologna, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004864,http://pleiades.stoa.org/places/393424,Imola,"Bologna, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004873,http://pleiades.stoa.org/places/109002,Gellep-Stratum,"Krefeld, Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004912,http://pleiades.stoa.org/places/393426,Forlì,"Forlì-Cesena, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004925,http://pleiades.stoa.org/places/413306,Sarsina,"Forlì-Cesena, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004929,http://pleiades.stoa.org/places/393379,Rimini,"Rimini, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004935,http://pleiades.stoa.org/places/393480,Ravenna,"Ravenna, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004939,http://pleiades.stoa.org/places/383741,Piacenza,"Piacenza, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004942,http://pleiades.stoa.org/places/383737,Parma,"Parma, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004942,http://pleiades.stoa.org/places/383738,Parma,"Parma, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004967,http://pleiades.stoa.org/places/187308,Bolzano,"Bolzano, Trentino-Alto Adige, Italia, Europe, World"
http://vocab.getty.edu/tgn/7004978,http://pleiades.stoa.org/places/109215,Neuss,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7004995,http://pleiades.stoa.org/places/393420,Faenza,"Ravenna, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005025,http://pleiades.stoa.org/places/383589,Bergamo,"Bergamo, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005042,http://pleiades.stoa.org/places/413320,Spoleto,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005048,http://pleiades.stoa.org/places/413174,Gubbio,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005050,http://pleiades.stoa.org/places/413170,Spello,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005051,http://pleiades.stoa.org/places/413349,Trevi,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005057,http://pleiades.stoa.org/places/413229,Norcia,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005060,http://pleiades.stoa.org/places/403254,Pistoia,"Pistoia, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005062,http://pleiades.stoa.org/places/413354,Todi,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005090,http://pleiades.stoa.org/places/108818,Bonn,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005108,http://pleiades.stoa.org/places/108820,Worms,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005119,http://pleiades.stoa.org/places/413037,Assisi,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005120,http://pleiades.stoa.org/places/413377,Bettona,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005121,http://pleiades.stoa.org/places/413225,Narni,"Terni, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005124,http://pleiades.stoa.org/places/413373,Orvieto,"Terni, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005128,http://pleiades.stoa.org/places/383804,Trent,"Trento, Trentino-Alto Adige, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005141,http://pleiades.stoa.org/places/413231,Otricoli,"Terni, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005148,http://pleiades.stoa.org/places/413012,Amelia,"Terni, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005174,http://pleiades.stoa.org/places/187352,Konstanz,"Baden-Württemberg, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005248,http://pleiades.stoa.org/places/98981,Hildesheim,"Niedersachsen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005258,http://pleiades.stoa.org/places/89242,Mona,"Europe, World"
http://vocab.getty.edu/tgn/7005260,http://pleiades.stoa.org/places/89242,Mona,"Isle of Man, Europe, World"
http://vocab.getty.edu/tgn/7005371,http://pleiades.stoa.org/places/383770,Savona,"Savona, Liguria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005379,http://pleiades.stoa.org/places/157803,Albegna,"Savona, Liguria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005383,http://pleiades.stoa.org/places/422831,Palo,"Roma, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005539,http://pleiades.stoa.org/places/187578,Triestan,"Trieste, Friuli-Venezia Giulia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005553,http://pleiades.stoa.org/places/187290,Aquileia,"Udine, Friuli-Venezia Giulia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005603,http://pleiades.stoa.org/places/383633,Tortona,"Alessandria, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005610,http://pleiades.stoa.org/places/383669,Asti,"Asti, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005611,http://pleiades.stoa.org/places/383669,Asti,"Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005622,http://pleiades.stoa.org/places/187265,Dölsch,"Tirol, Österreich, Europe, World"
http://vocab.getty.edu/tgn/7005652,http://pleiades.stoa.org/places/383717,Novara,"Novara, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005662,http://pleiades.stoa.org/places/383815,Vercelli,"Vercelli, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005688,http://pleiades.stoa.org/places/383580,Torinese,"Torino, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005693,http://pleiades.stoa.org/places/383642,Ivrea,"Torino, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005724,http://pleiades.stoa.org/places/167919,Susa,"Torino, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005726,http://pleiades.stoa.org/places/383579,Aosta,"Aosta, Valle d'Aosta, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005764,http://pleiades.stoa.org/places/383603,Brescia,"Brescia, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005771,http://pleiades.stoa.org/places/383781,Sirmione,"Brescia, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005773,http://pleiades.stoa.org/places/207362,Turda,"Cluj, România, Europe, World"
http://vocab.getty.edu/tgn/7005851,http://pleiades.stoa.org/places/383627,Como,"Como, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005868,http://pleiades.stoa.org/places/383628,Cremona,"Cremona, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005879,http://pleiades.stoa.org/places/383704,Mantuan,"Mantova, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005880,http://pleiades.stoa.org/places/383704,Mantua,"Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005903,http://pleiades.stoa.org/places/383706,Milano,"Milano, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7005959,http://pleiades.stoa.org/places/108746,Andernach,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005962,http://pleiades.stoa.org/places/108867,Birten,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005980,http://pleiades.stoa.org/places/109002,Krefeld,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7005992,http://pleiades.stoa.org/places/108736,Alzey,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7006006,http://pleiades.stoa.org/places/383711,Monza,"Milano, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006026,http://pleiades.stoa.org/places/383798,Pavia,"Pavia, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006029,http://pleiades.stoa.org/places/383690,Lomello,"Pavia, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006031,http://pleiades.stoa.org/places/383680,Voghera,"Pavia, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006072,http://pleiades.stoa.org/places/413032,Arezzo,"Arezzo, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006082,http://pleiades.stoa.org/places/403253,Pisan,"Pisa, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006093,http://pleiades.stoa.org/places/109063,Igel,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7006117,http://pleiades.stoa.org/places/413315,Sestino,"Arezzo, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006120,http://pleiades.stoa.org/places/413106,Cortona,"Arezzo, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006141,http://pleiades.stoa.org/places/413124,Fiesole,"Firenze, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006189,http://pleiades.stoa.org/places/403291,Vetulonia,"Grosseto, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006195,http://pleiades.stoa.org/places/403212,Populonia,"Livorno, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006196,http://pleiades.stoa.org/places/403180,Cosmopoli,"Elba, Isola d', Livorno, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006197,http://pleiades.stoa.org/places/403222,Elba,"Livorno, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006305,http://pleiades.stoa.org/places/403292,Volterra,"Pisa, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006344,http://pleiades.stoa.org/places/413096,Chiusi,"Siena, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006588,http://pleiades.stoa.org/places/403280,Talamone,"Grosseto, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006674,http://pleiades.stoa.org/places/432664,Alatri,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006676,http://pleiades.stoa.org/places/422833,Anagni,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006687,http://pleiades.stoa.org/places/432695,Aquino,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006688,http://pleiades.stoa.org/places/432700,Arpi,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006695,http://pleiades.stoa.org/places/432708,Atina,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006697,http://pleiades.stoa.org/places/432764,Cassino,"Frosinone, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7006698,http://pleiades.stoa.org/places/433126,Sora,"Frosinone, Lazio, Italia, Europe, World"
